    0.361187707649648249E+00    0.195715176547919656E+01    0.176834590943759862E+00   -0.562337573504122247E+03
    0.361291813892079539E+00    0.182115499084596122E+01    0.359988172665950124E+00   -0.562331156997535004E+03
    0.361165021196421909E+00    0.179934187735313200E+01    0.395588962414670786E+00   -0.562323310477391033E+03
    0.352830005163799365E+00    0.177140212399013963E+01    0.432839246103707331E+00   -0.562308825538449582E+03
    0.361229754797270819E+00    0.181592185765738057E+01    0.367471963132557145E+00   -0.562303401808965305E+03
    0.361214063078241221E+00    0.174572453546482920E+01    0.482230205787228250E+00   -0.562298310539835484E+03
    0.353206955625543162E+00    0.198705435512521955E+01    0.140294608468897047E+00   -0.562285144453498674E+03
    0.361226094900197303E+00    0.193401323256889013E+01    0.207514230976295511E+00   -0.562283375880415861E+03
    0.352948392907639130E+00    0.160374515274386753E+01    0.744818082275417237E+00   -0.562282878946077972E+03
    0.352978910642022248E+00    0.196570171599790067E+01    0.161310861200844424E+00   -0.562280142562576998E+03
    0.359609232950571123E+00    0.206810835096617751E+01    0.506026972397527267E-01   -0.562274247417968240E+03
    0.352818841191924304E+00    0.194144997761598681E+01    0.191588132624548435E+00   -0.562264253298766903E+03
    0.361203228667865806E+00    0.163372753508649282E+01    0.691982256072424473E+00   -0.562236260342281071E+03
    0.353116517975909261E+00    0.167337293957142674E+01    0.602144153453742503E+00   -0.562235708919754757E+03
    0.353480018584394595E+00    0.179649566566399232E+01    0.389295935317551800E+00   -0.562231980056046950E+03
    0.360668029992384342E+00    0.157725680658670475E+01    0.809641157574745751E+00   -0.562227494870959958E+03
    0.353977116688385718E+00    0.163112205209885830E+01    0.684628899808825353E+00   -0.562224764796874069E+03
    0.360515385848098058E+00    0.172246568206730033E+01    0.524297964089587620E+00   -0.562222515815120460E+03
    0.359865382927062716E+00    0.176471362789761499E+01    0.452814816751496763E+00   -0.562222217837354947E+03
    0.359456891662980116E+00    0.189243631813044066E+01    0.254538419557776840E+00   -0.562217585735853731E+03
    0.356073368732197859E+00    0.209336555107652034E+01    0.699638319112242946E-01   -0.562212201108448880E+03
    0.352856554332681260E+00    0.163980735903840502E+01    0.670556431496702299E+00   -0.562210982747240564E+03
    0.360125223976101028E+00    0.157928994907426201E+01    0.803191772114607572E+00   -0.562185260926088858E+03
    0.359408300853007012E+00    0.189355369378715821E+01    0.261953846407589563E+00   -0.562184852948378762E+03
    0.352950377358349221E+00    0.181772548799725153E+01    0.360935932655832903E+00   -0.562183262795618816E+03
    0.361186845082410390E+00    0.196796289793266110E+01    0.165693422429996851E+00   -0.562179232623340226E+03
    0.356250695324044742E+00    0.173432768013900684E+01    0.572313214860255326E+00   -0.562174104092051721E+03
    0.361153737937605190E+00    0.166153656450859555E+01    0.635611272578775699E+00   -0.562165390385919295E+03
    0.353061603186256234E+00    0.178469072655626215E+01    0.409005419990721930E+00   -0.562160729313690808E+03
    0.353373335905817321E+00    0.182330041127959497E+01    0.354569368636493187E+00   -0.562158118779044230E+03
    0.353172295646926426E+00    0.194771174900246535E+01    0.182707063500641587E+00   -0.562151075507336600E+03
    0.353322732017073760E+00    0.173292442712897410E+01    0.499280913984242736E+00   -0.562137731548540955E+03
    0.359131678390904763E+00    0.186501465406017353E+01    0.300852644360162402E+00   -0.562137334368942106E+03
    0.355358364557473272E+00    0.200341551130520168E+01    0.125311889583583025E+00   -0.562130030724997027E+03
    0.355401636818445277E+00    0.159975700322799064E+01    0.764909476600737048E+00   -0.562122225492018515E+03
    0.361129617099824496E+00    0.194245144517778767E+01    0.195677718389262872E+00   -0.562113880406588692E+03
    0.359821202473932233E+00    0.189395591155015097E+01    0.253310957369157763E+00   -0.562111092447694318E+03
    0.358765241201109752E+00    0.177055006770681977E+01    0.432241603068552971E+00   -0.562108805386890822E+03
    0.360823660513453826E+00    0.175471754663480128E+01    0.467829534296560712E+00   -0.562107624433838737E+03
    0.353052910387975372E+00    0.159510966403246601E+01    0.764224116481417859E+00   -0.562106606608828429E+03
    0.357143049892174824E+00    0.200091202706010085E+01    0.171899490452539022E+00   -0.562103558306647642E+03
    0.360250976096640363E+00    0.208335148475119558E+01    0.365466193611565168E-01   -0.562100973210282859E+03
    0.357191047120637761E+00    0.213315742049533563E+01    0.311367281128135734E-01   -0.562098950097165357E+03
    0.360329319256025737E+00    0.159363550267936072E+01    0.771748563244476715E+00   -0.562098069843907979E+03
    0.360595096498827483E+00    0.169928695528263596E+01    0.565675052164420711E+00   -0.562093688848218903E+03
    0.359864750016129831E+00    0.166135688216680943E+01    0.638928452035801842E+00   -0.562087483259210217E+03
    0.359734106084254601E+00    0.175699271264685053E+01    0.465410541267000433E+00   -0.562067390844911870E+03
    0.359525382077976130E+00    0.160091965948308212E+01    0.765179714365428754E+00   -0.562065119314491767E+03
    0.357211954067464532E+00    0.198026204618275603E+01    0.196568223649402268E+00   -0.562062759493511180E+03
    0.361090725584346295E+00    0.166747030110732086E+01    0.622781578389853263E+00   -0.562060506103171974E+03
    0.353412811415133921E+00    0.197201297968356259E+01    0.157865937501005943E+00   -0.562060250915619349E+03
    0.355048649414251627E+00    0.198264172646817460E+01    0.148556168998592780E+00   -0.562058459999548404E+03
    0.354898215283580343E+00    0.195732353238370393E+01    0.178244453808012460E+00   -0.562049170535623944E+03
    0.360157951080725125E+00    0.165103315287438468E+01    0.659106059015757473E+00   -0.562044930839301855E+03
    0.353247423274871686E+00    0.165124629600763440E+01    0.650519877567738880E+00   -0.562041017210077257E+03
    0.353012161590638196E+00    0.196584223331085561E+01    0.162924714683063659E+00   -0.562034492481596544E+03
    0.354329193763367800E+00    0.199259923361995539E+01    0.136014679319356929E+00   -0.562032359496362233E+03
    0.359121446326570948E+00    0.183409211216997292E+01    0.335350901256357581E+00   -0.562031838012685284E+03
    0.359535469328396418E+00    0.175950060827068100E+01    0.461269766488556554E+00   -0.562030976236149968E+03
    0.355214893350908612E+00    0.196709308784330927E+01    0.158253244830463879E+00   -0.562013970357300536E+03
    0.353427391441260896E+00    0.202557730775756539E+01    0.973626989950152760E-01   -0.562009097559910288E+03
    0.360287787246040270E+00    0.200840552343067680E+01    0.115588169429771501E+00   -0.562008948078176559E+03
    0.353268618562064041E+00    0.179154607502770413E+01    0.402079636778790050E+00   -0.562000858842577941E+03
    0.353671733464974491E+00    0.203926298516676230E+01    0.832869213114560830E-01   -0.561991347826613605E+03
    0.360576360425110765E+00    0.191407709372938939E+01    0.233784007041426656E+00   -0.561990122501350470E+03
    0.354740489129762304E+00    0.170355110895381512E+01    0.544445992394818168E+00   -0.561986123839824131E+03
    0.353307882260570527E+00    0.198203043370254806E+01    0.142254357077352789E+00   -0.561984137284962912E+03
    0.353061354220454260E+00    0.164659658930374508E+01    0.656794673918531857E+00   -0.561982742363940702E+03
    0.353684781899402889E+00    0.188526743495616644E+01    0.267505279662039575E+00   -0.561981852271287721E+03
    0.356056973985040881E+00    0.173326579473366937E+01    0.573690146345364860E+00   -0.561977952925612612E+03
    0.360304681209714150E+00    0.196829315270378835E+01    0.161639320370246253E+00   -0.561968685297191996E+03
    0.353075154311200956E+00    0.159353833722926264E+01    0.769260149925322434E+00   -0.561959483902074680E+03
    0.353475684884606567E+00    0.164128778773128348E+01    0.665355168908125183E+00   -0.561954736034465668E+03
    0.356537514435244285E+00    0.213709654905494340E+01    0.355253836314593577E-01   -0.561951155908335181E+03
    0.354378511752808323E+00    0.195653159363839579E+01    0.178246905192543270E+00   -0.561947750202765747E+03
    0.357541286732661612E+00    0.198451094563797881E+01    0.191881047243280367E+00   -0.561930484639529823E+03
    0.354303335459837720E+00    0.181545892625799810E+01    0.368282542059768181E+00   -0.561927561717355275E+03
    0.360840341626440630E+00    0.187399086393196046E+01    0.283542834727955440E+00   -0.561922082387911473E+03
    0.360017501945095630E+00    0.162528993755714790E+01    0.711923959025136055E+00   -0.561916050407571106E+03
    0.360754169257446300E+00    0.175067513126929608E+01    0.474074877388515670E+00   -0.561913237250638076E+03
    0.360935977126595087E+00    0.204994325335067895E+01    0.733410911472125865E-01   -0.561912861011882001E+03
    0.354063237903033401E+00    0.200367194654824576E+01    0.122827744282146128E+00   -0.561911214338862465E+03
    0.357756290542417310E+00    0.192195429447783761E+01    0.270975024477132231E+00   -0.561908762608944699E+03
    0.359201906306421459E+00    0.181971146542054218E+01    0.356859463924504905E+00   -0.561908606206258582E+03
    0.353123609756670120E+00    0.202275107519151875E+01    0.983071913242467427E-01   -0.561903372245960099E+03
    0.353660552302603848E+00    0.189652732756038933E+01    0.252232451455126738E+00   -0.561894752249365411E+03
    0.353765992597762646E+00    0.206475157851791824E+01    0.567345603282197949E-01   -0.561889457570114701E+03
    0.353178810530429987E+00    0.167056573689364063E+01    0.611102350097076141E+00   -0.561887006426387188E+03
    0.354045670202354334E+00    0.205477657283076276E+01    0.620228790145621670E-01   -0.561886648426356373E+03
    0.353349422111118305E+00    0.205883956363624732E+01    0.588168780449045345E-01   -0.561881674230158524E+03
    0.359273697731360531E+00    0.190476956160347433E+01    0.246736677685449823E+00   -0.561880657215061888E+03
    0.354091572051439374E+00    0.197660699659490913E+01    0.153788984604507739E+00   -0.561876952624825549E+03
    0.360474803458655346E+00    0.199574789537719965E+01    0.130521905713158748E+00   -0.561876198647372235E+03
    0.360529147090705715E+00    0.178004188526582618E+01    0.426323212930209916E+00   -0.561870426177097670E+03
    0.359377451331728381E+00    0.173257536838960946E+01    0.497178299177580385E+00   -0.561868835385443390E+03
    0.354597158769815568E+00    0.164539331955083812E+01    0.655848795763744219E+00   -0.561866369443606914E+03
    0.355300515789161553E+00    0.183605237233394414E+01    0.329706275058507636E+00   -0.561859470269139365E+03
    0.353329147349421446E+00    0.166874927407344087E+01    0.611933152567995076E+00   -0.561853522846596661E+03
    0.359180871916201627E+00    0.173355621807079663E+01    0.495140117287494963E+00   -0.561851382795719587E+03
    0.354573319268200016E+00    0.201193445963682338E+01    0.107501596362132509E+00   -0.561850420635002251E+03
    0.358282986724857588E+00    0.208131017443121724E+01    0.843801151116543857E-01   -0.561849627636319610E+03
    0.360408750144815215E+00    0.164502459603802587E+01    0.670240823583976963E+00   -0.561836732292892634E+03
    0.359508481995850726E+00    0.184199799028391653E+01    0.324877208977468412E+00   -0.561835031494842951E+03
    0.353203932072810090E+00    0.203591956810787345E+01    0.844393760154557443E-01   -0.561825985659078924E+03
    0.354566722617498664E+00    0.181923531848694386E+01    0.362959879490916459E+00   -0.561825060894012495E+03
    0.354518660021453380E+00    0.169904630656846312E+01    0.553055713888929601E+00   -0.561818798601190110E+03
    0.359691300008271764E+00    0.202436187023560166E+01    0.103543946287278699E+00   -0.561817082249398709E+03
    0.360844444821488586E+00    0.162779733377189517E+01    0.703637416439905072E+00   -0.561816433984131436E+03
    0.360798922958822543E+00    0.190981017406989961E+01    0.237966071274921198E+00   -0.561810548088076075E+03
    0.360159387716067370E+00    0.170610268551295219E+01    0.553150031517515406E+00   -0.561809532202592663E+03
    0.360818092255171474E+00    0.165199992071764790E+01    0.652405262566055355E+00   -0.561806704550063841E+03
    0.360711221693185258E+00    0.168401088904230622E+01    0.589276010031741349E+00   -0.561806322468981193E+03
    0.353377262340253351E+00    0.180016124463318139E+01    0.385231175678217352E+00   -0.561801072918340310E+03
    0.353270336894639825E+00    0.182163811884859395E+01    0.353365012067480277E+00   -0.561796855209712476E+03
    0.353645993777912837E+00    0.166964672963582395E+01    0.615252722408346497E+00   -0.561783613479621636E+03
    0.360741498962325324E+00    0.180466456590629032E+01    0.386577960983025548E+00   -0.561780098930843678E+03
    0.355248396749357709E+00    0.159753589152099273E+01    0.768902913905852192E+00   -0.561779456476349083E+03
    0.354057612753858275E+00    0.180320231455187496E+01    0.386074818972574452E+00   -0.561778604178224100E+03
    0.357024601605235192E+00    0.198993021351323041E+01    0.194544280813789605E+00   -0.561770986080730268E+03
    0.360809759097069693E+00    0.167378546414753782E+01    0.611091275835012215E+00   -0.561769585075797067E+03
    0.353340440812629497E+00    0.207674470078408069E+01    0.410991815183734954E-01   -0.561766540415764439E+03
    0.353998011141498092E+00    0.182792357193749044E+01    0.342303673494609662E+00   -0.561759032303855861E+03
    0.359402883314355770E+00    0.159966413840459509E+01    0.767348400084708171E+00   -0.561757607868527543E+03
    0.359720299622840911E+00    0.160120184868686000E+01    0.763708794814178527E+00   -0.561749764928450077E+03
    0.353419561244703528E+00    0.178414533944215514E+01    0.410307941413365906E+00   -0.561744611118541002E+03
    0.360374549867527816E+00    0.165080891894555393E+01    0.658300265863464906E+00   -0.561740564263100623E+03
    0.353419299793576891E+00    0.165972255433422111E+01    0.629714011305109955E+00   -0.561740001649096143E+03
    0.353519510249416302E+00    0.181198359900561146E+01    0.370796762023567428E+00   -0.561738035897684313E+03
    0.360005224120970246E+00    0.168939004235254764E+01    0.576533422696516640E+00   -0.561737484103679776E+03
    0.360622330125819790E+00    0.184127232513921046E+01    0.329317673133879385E+00   -0.561721271836142364E+03
    0.355207350684967227E+00    0.167917643211719447E+01    0.600890908017664871E+00   -0.561715910837424190E+03
    0.357219499333265023E+00    0.193597952573080367E+01    0.262125360325293100E+00   -0.561715787885507780E+03
    0.354587700408022455E+00    0.165080894317126803E+01    0.645333108332773242E+00   -0.561712265109657551E+03
    0.360157426371271461E+00    0.194522985198403298E+01    0.189526622501098779E+00   -0.561709664267681092E+03
    0.353759274133428669E+00    0.167120197694679939E+01    0.606441897169970989E+00   -0.561706118657480488E+03
    0.360714249668707687E+00    0.167701275668529615E+01    0.605201189790453342E+00   -0.561698669871588436E+03
    0.360750653022484991E+00    0.158777969229110716E+01    0.789633772409041867E+00   -0.561697343540554925E+03
    0.354573102175393062E+00    0.168998314070253008E+01    0.570008479203014340E+00   -0.561683348211062935E+03
    0.359730576454745599E+00    0.181259208530448612E+01    0.376174803410836311E+00   -0.561682202287220548E+03
    0.354576109085819491E+00    0.179865802870220381E+01    0.386029671368678162E+00   -0.561677449559625643E+03
    0.360635537255290073E+00    0.188649273442606602E+01    0.268775522675879341E+00   -0.561666197024436542E+03
    0.353610599191104158E+00    0.198957532295214601E+01    0.133850759268120595E+00   -0.561662345610262605E+03
    0.353685507795285625E+00    0.188693509547585392E+01    0.264437781798942895E+00   -0.561658030911073183E+03
    0.358496426664624890E+00    0.173579210644952053E+01    0.559714439794173679E+00   -0.561656172307163615E+03
    0.360618257383018559E+00    0.198027103216369982E+01    0.151421192007401617E+00   -0.561645140483184946E+03
